source,brand,brand_en,model,model_en,generation,generation_en,body,type,type_en,trim,trim_en,name_en_notes,count
import,아우디,Audi,RS7,RS7,RS7,,,4.0 TFSI 콰트로,4.0 TFSI 콰트로,4G,4G,Audi -> RS7 -> 4.0 TFSI 콰트로 -> 4G,6
import,아우디,Audi,RS7,RS7,RS7,,,4.0 TFSI 콰트로 플러스,4.0 TFSI 콰트로 플러스,4G,4G,Audi -> RS7 -> 4.0 TFSI 콰트로 플러스 -> 4G,0
import,아우디,Audi,RSQ8,RSQ8,RSQ8 (4M),,,4.0 TFSI 콰트로,4.0 TFSI 콰트로,,,Audi -> RSQ8 -> 4.0 TFSI 콰트로,5
import,아우디,Audi,RSQ8,RSQ8,RSQ8 (4M),,,4.0 TFSI 콰트로 퍼포먼스,4.0 TFSI 콰트로 퍼포먼스,,,Audi -> RSQ8 -> 4.0 TFSI 콰트로 퍼포먼스,3
import,아우디,Audi,S3,S3,S3 (8Y),,,2.0 TFSI 콰트로,2.0 TFSI 콰트로,,,Audi -> S3 -> 2.0 TFSI 콰트로,9
import,아우디,Audi,S3,S3,S3,,,2.0 TFSI 콰트로,2.0 TFSI 콰트로,8L,8L,Audi -> S3 -> 2.0 TFSI 콰트로 -> 8L,0
import,아우디,Audi,S3,S3,S3,,,2.0 TFSI 콰트로,2.0 TFSI 콰트로,8P,8P,Audi -> S3 -> 2.0 TFSI 콰트로 -> 8P,0
import,아우디,Audi,S3,S3,S3,,,2.0 TFSI 콰트로,2.0 TFSI 콰트로,8V,8V,Audi -> S3 -> 2.0 TFSI 콰트로 -> 8V,2
import,아우디,Audi,S3,S3,S3,,,2.0 TFSI 콰트로 스포츠백,2.0 TFSI 콰트로 스포츠백,8P,8P,Audi -> S3 -> 2.0 TFSI 콰트로 스포츠백 -> 8P,0
import,아우디,Audi,S4,S4,S4 (B9),,,3.0 TFSI 콰트로,3.0 TFSI 콰트로,,,Audi -> S4 -> 3.0 TFSI 콰트로,12
import,아우디,Audi,S4,S4,뉴 S4,,,3.0 TFSI 콰트로,3.0 TFSI 콰트로,B8,B8,Audi -> S4 -> 3.0 TFSI 콰트로 -> B8,2
import,아우디,Audi,S4,S4,S4,,,2.7,2.7,B5,B5,Audi -> S4 -> 2.7 -> B5,0
import,아우디,Audi,S4,S4,S4,,,4.2,4.2,B7,B7,Audi -> S4 -> 4.2 -> B7,0
import,아우디,Audi,S4,S4,S4,,,4.2,4.2,B6,B6,Audi -> S4 -> 4.2 -> B6,0
import,아우디,Audi,S5,S5,S5 (B10),,,3.0 TFSI 콰트로,3.0 TFSI 콰트로,,,Audi -> S5 -> 3.0 TFSI 콰트로,0
import,아우디,Audi,S5,S5,S5 (F5),,,3.0 TFSI 콰트로,3.0 TFSI 콰트로,,,Audi -> S5 -> 3.0 TFSI 콰트로,4
import,아우디,Audi,S5,S5,S5 (F5),,,3.0 TFSI 콰트로 스포트백,3.0 TFSI 콰트로 스포트백,,,Audi -> S5 -> 3.0 TFSI 콰트로 스포트백,0
import,아우디,Audi,S5,S5,S5,,,3.0 TFSI 콰트로,3.0 TFSI 콰트로,B8,B8,Audi -> S5 -> 3.0 TFSI 콰트로 -> B8,1
import,아우디,Audi,S5,S5,S5,,,3.0 TFSI 콰트로 스포츠백,3.0 TFSI 콰트로 스포츠백,B8,B8,Audi -> S5 -> 3.0 TFSI 콰트로 스포츠백 -> B8,0
import,아우디,Audi,S5,S5,S5,,,3.0 TFSI 콰트로 카브리올레,3.0 TFSI 콰트로 카브리올레,B8,B8,Audi -> S5 -> 3.0 TFSI 콰트로 카브리올레 -> B8,0
import,아우디,Audi,S5,S5,S5,,,4.2 FSI,4.2 FSI,B8,B8,Audi -> S5 -> 4.2 FSI -> B8,0
import,아우디,Audi,S5,S5,S5,,,4.2 FSI 콰트로,4.2 FSI 콰트로,B8,B8,Audi -> S5 -> 4.2 FSI 콰트로 -> B8,1
import,아우디,Audi,S6,S6,S6 (C8),,,3.0 TDI 콰트로,3.0 TDI 콰트로,,,Audi -> S6 -> 3.0 TDI 콰트로,9
import,아우디,Audi,S6,S6,S6,,,4.0 TFSI 콰트로,4.0 TFSI 콰트로,C7,C7,Audi -> S6 -> 4.0 TFSI 콰트로 -> C7,8
import,아우디,Audi,S6,S6,S6,,,4.2 콰트로,4.2 콰트로,C5,C5,Audi -> S6 -> 4.2 콰트로 -> C5,0
import,아우디,Audi,S6,S6,S6,,,5.2 FSI 콰트로,5.2 FSI 콰트로,C6,C6,Audi -> S6 -> 5.2 FSI 콰트로 -> C6,1
import,아우디,Audi,S7,S7,S7 (4K),,,3.0 TDI 콰트로,3.0 TDI 콰트로,,,Audi -> S7 -> 3.0 TDI 콰트로,14
import,아우디,Audi,S7,S7,S7,,,4.0 TFSI 콰트로,4.0 TFSI 콰트로,4G,4G,Audi -> S7 -> 4.0 TFSI 콰트로 -> 4G,15
import,아우디,Audi,S8,S8,S8 (D5),,,4.0 TFSI 콰트로 LWB,4.0 TFSI 콰트로 LWB,,,Audi -> S8 -> 4.0 TFSI 콰트로 LWB,10
import,아우디,Audi,S8,S8,S8,,,4.0 TFSI 콰트로,4.0 TFSI 콰트로,D4,D4,Audi -> S8 -> 4.0 TFSI 콰트로 -> D4,13
import,아우디,Audi,S8,S8,S8,,,4.0 TFSI 콰트로 디자인,4.0 TFSI 콰트로 디자인,D4,D4,Audi -> S8 -> 4.0 TFSI 콰트로 디자인 -> D4,0
import,아우디,Audi,S8,S8,S8,,,4.0 TFSI 콰트로 플러스,4.0 TFSI 콰트로 플러스,D4,D4,Audi -> S8 -> 4.0 TFSI 콰트로 플러스 -> D4,0
import,아우디,Audi,S8,S8,S8,,,4.2 콰트로,4.2 콰트로,D2,D2,Audi -> S8 -> 4.2 콰트로 -> D2,0
import,아우디,Audi,S8,S8,S8,,,5.2 FSI 콰트로,5.2 FSI 콰트로,D3,D3,Audi -> S8 -> 5.2 FSI 콰트로 -> D3,1
import,아우디,Audi,SQ5,SQ5,SQ5 (FY),,,3.0 TFSI 콰트로,3.0 TFSI 콰트로,,,Audi -> SQ5 -> 3.0 TFSI 콰트로,12
import,아우디,Audi,SQ5,SQ5,SQ5 (FY),,,3.0 TFSI 콰트로 스포트백,3.0 TFSI 콰트로 스포트백,,,Audi -> SQ5 -> 3.0 TFSI 콰트로 스포트백,10
import,아우디,Audi,SQ5,SQ5,SQ5 (FY),,,3.0 TDI 콰트로,3.0 TDI 콰트로,,,Audi -> SQ5 -> 3.0 TDI 콰트로,20
import,아우디,Audi,SQ5,SQ5,SQ5,,,3.0 TFSI 콰트로,3.0 TFSI 콰트로,8R,8R,Audi -> SQ5 -> 3.0 TFSI 콰트로 -> 8R,0
import,아우디,Audi,SQ5,SQ5,SQ5,,,3.0 TDI 콰트로,3.0 TDI 콰트로,8R,8R,Audi -> SQ5 -> 3.0 TDI 콰트로 -> 8R,12
import,아우디,Audi,SQ7,SQ7,SQ7 (4M),,,4.0 TFSI 콰트로,4.0 TFSI 콰트로,,,Audi -> SQ7 -> 4.0 TFSI 콰트로,5
import,아우디,Audi,SQ8,SQ8,SQ8 (4M),,,4.0 TDI 콰트로,4.0 TDI 콰트로,,,Audi -> SQ8 -> 4.0 TDI 콰트로,3
import,아우디,Audi,TTRS,TTRS,TTRS (8S),,,쿠페 2.5 TFSI 콰트로,쿠페 2.5 TFSI 콰트로,,,Audi -> TTRS -> 쿠페 2.5 TFSI 콰트로,0
import,아우디,Audi,TTRS,TTRS,TTRS,,,쿠페 2.5 TFSI 콰트로,쿠페 2.5 TFSI 콰트로,,,Audi -> TTRS -> 쿠페 2.5 TFSI 콰트로,0
import,아우디,Audi,TTRS,TTRS,TTRS,,,로드스터 2.5 TFSI 콰트로,로드스터 2.5 TFSI 콰트로,,,Audi -> TTRS -> 로드스터 2.5 TFSI 콰트로,0
import,아우디,Audi,TTS,TTS,TTS (8S),,,쿠페 2.0 TFSI 콰트로,쿠페 2.0 TFSI 콰트로,,,Audi -> TTS -> 쿠페 2.0 TFSI 콰트로,0
import,아우디,Audi,TTS,TTS,TTS,,,쿠페 2.0 TFSI 콰트로,쿠페 2.0 TFSI 콰트로,8J,8J,Audi -> TTS -> 쿠페 2.0 TFSI 콰트로 -> 8J,4
import,아우디,Audi,TTS,TTS,TTS,,,쿠페 2.0 TFSI 콰트로 컴피티션,쿠페 2.0 TFSI 콰트로 컴피티션,8J,8J,Audi -> TTS -> 쿠페 2.0 TFSI 콰트로 컴피티션 -> 8J,0
import,아우디,Audi,TTS,TTS,TTS,,,로드스터 2.0 TFSI 콰트로,로드스터 2.0 TFSI 콰트로,8J,8J,Audi -> TTS -> 로드스터 2.0 TFSI 콰트로 -> 8J,3
import,아우디,Audi,TTS,TTS,TTS,,,로드스터 2.0 TFSI 콰트로 컴피티션,로드스터 2.0 TFSI 콰트로 컴피티션,8J,8J,Audi -> TTS -> 로드스터 2.0 TFSI 콰트로 컴피티션 -> 8J,0
import,아우디,Audi,TT,TT,TT (8S),,,쿠페 45 TFSI 콰트로,쿠페 45 TFSI 콰트로,,,Audi -> TT -> 쿠페 45 TFSI 콰트로,7
import,아우디,Audi,TT,TT,TT (8S),,,로드스터 45 TFSI 콰트로,로드스터 45 TFSI 콰트로,,,Audi -> TT -> 로드스터 45 TFSI 콰트로,4
import,아우디,Audi,TT,TT,뉴 TT,,,쿠페 2.0 TFSI,쿠페 2.0 TFSI,8J,8J,Audi -> TT -> 쿠페 2.0 TFSI -> 8J,7
import,아우디,Audi,TT,TT,뉴 TT,,,쿠페 2.0 TFSI 콰트로,쿠페 2.0 TFSI 콰트로,8J,8J,Audi -> TT -> 쿠페 2.0 TFSI 콰트로 -> 8J,3
import,아우디,Audi,TT,TT,뉴 TT,,,로드스터 2.0 TFSI,로드스터 2.0 TFSI,8J,8J,Audi -> TT -> 로드스터 2.0 TFSI -> 8J,0
import,아우디,Audi,TT,TT,뉴 TT,,,로드스터 2.0 TFSI 콰트로,로드스터 2.0 TFSI 콰트로,8J,8J,Audi -> TT -> 로드스터 2.0 TFSI 콰트로 -> 8J,1
import,아우디,Audi,TT,TT,뉴 TT,,,쿠페 3.2 콰트로,쿠페 3.2 콰트로,8J,8J,Audi -> TT -> 쿠페 3.2 콰트로 -> 8J,0
import,아우디,Audi,TT,TT,TT,,,쿠페 1.8,쿠페 1.8,8N,8N,Audi -> TT -> 쿠페 1.8 -> 8N,0
import,아우디,Audi,TT,TT,TT,,,쿠페 1.8 콰트로,쿠페 1.8 콰트로,8N,8N,Audi -> TT -> 쿠페 1.8 콰트로 -> 8N,0
import,아우디,Audi,TT,TT,TT,,,로드스터 1.8,로드스터 1.8,8N,8N,Audi -> TT -> 로드스터 1.8 -> 8N,2
import,아우디,Audi,TT,TT,TT,,,로드스터 1.8 콰트로,로드스터 1.8 콰트로,8N,8N,Audi -> TT -> 로드스터 1.8 콰트로 -> 8N,2
import,아우디,Audi,TT,TT,TT,,,쿠페 3.2 콰트로,쿠페 3.2 콰트로,8N,8N,Audi -> TT -> 쿠페 3.2 콰트로 -> 8N,0
import,아우디,Audi,V8,V8,V8,,,3.6 V8,3.6 V8,,,Audi -> V8 -> 3.6 V8,0
import,아우디,Audi,V8,V8,V8,,,4.2 V8 SWB,4.2 V8 SWB,,,Audi -> V8 -> 4.2 V8 SWB,0
import,아우디,Audi,V8,V8,V8,,,4.2 V8 LWB,4.2 V8 LWB,,,Audi -> V8 -> 4.2 V8 LWB,0
import,아우디,Audi,A6 e-트론,A6 e-Tron,A6 e-트론,,,퍼포먼스 어드밴스드,퍼포먼스 어드밴스드,,,Audi -> A6 e-Tron -> 퍼포먼스 어드밴스드,1
import,아우디,Audi,A6 e-트론,A6 e-Tron,A6 e-트론,,,퍼포먼스 S Line,퍼포먼스 S Line,,,Audi -> A6 e-Tron -> 퍼포먼스 S Line,0
import,아우디,Audi,A6 e-트론,A6 e-Tron,A6 e-트론,,,퍼포먼스 S Line 블랙 에디션,퍼포먼스 S Line 블랙 에디션,,,Audi -> A6 e-Tron -> 퍼포먼스 S Line 블랙 에디션,0
import,아우디,Audi,S6 e-트론,S6 e-Tron,S6 e-트론,,,콰트로,콰트로,,,Audi -> S6 e-Tron -> 콰트로,0
import,아우디,Audi,e-트론,e-tron,e-트론,,,50 콰트로,50 콰트로,,,Audi -> e-tron -> 50 콰트로,2
import,아우디,Audi,e-트론,e-tron,e-트론,,,55 콰트로,55 콰트로,,,Audi -> e-tron -> 55 콰트로,39
import,아우디,Audi,e-트론,e-tron,e-트론,,,50 콰트로 스포트백,50 콰트로 스포트백,,,Audi -> e-tron -> 50 콰트로 스포트백,3
import,아우디,Audi,e-트론,e-tron,e-트론,,,55 콰트로 스포트백,55 콰트로 스포트백,,,Audi -> e-tron -> 55 콰트로 스포트백,37
import,아우디,Audi,e-트론,e-tron,e-트론,,,S,S,,,Audi -> e-tron -> S,1
import,아우디,Audi,e-트론,e-tron,e-트론,,,S 스포트백,S 스포트백,,,Audi -> e-tron -> S 스포트백,3
import,아우디,Audi,e-트론 GT,e-tron GT,e-트론 GT,,,GT 콰트로,GT 콰트로,,,Audi -> e-tron GT -> GT 콰트로,2
import,아우디,Audi,e-트론 GT,e-tron GT,e-트론 GT,,,GT 콰트로 프리미엄,GT 콰트로 프리미엄,,,Audi -> e-tron GT -> GT 콰트로 프리미엄,15
import,아우디,Audi,S e-트론 GT,S e-tron GT,S e-트론 GT,,,GT S,GT S,,,Audi -> S e-tron GT -> GT S,0
import,아우디,Audi,RS e-트론 GT,RS e-tron GT,RS e-트론 GT,,,GT RS,GT RS,,,Audi -> RS e-tron GT -> GT RS,7
import,아우디,Audi,RS e-트론 GT,RS e-tron GT,RS e-트론 GT,,,GT RS 퍼포먼스,GT RS 퍼포먼스,,,Audi -> RS e-tron GT -> GT RS 퍼포먼스,1
import,아우디,Audi,Q4 e-트론,Q4 e-tron,Q4 e-트론 (F4),,,40,40,,,Audi -> Q4 e-tron -> 40,17
import,아우디,Audi,Q4 e-트론,Q4 e-tron,Q4 e-트론 (F4),,,40 프리미엄,40 프리미엄,,,Audi -> Q4 e-tron -> 40 프리미엄,80
import,아우디,Audi,Q4 e-트론,Q4 e-tron,Q4 e-트론 (F4),,,40 스포트백,40 스포트백,,,Audi -> Q4 e-tron -> 40 스포트백,3
import,아우디,Audi,Q4 e-트론,Q4 e-tron,Q4 e-트론 (F4),,,40 프리미엄 스포트백,40 프리미엄 스포트백,,,Audi -> Q4 e-tron -> 40 프리미엄 스포트백,31
import,아우디,Audi,Q4 e-트론,Q4 e-tron,Q4 e-트론 (F4),,,45,45,,,Audi -> Q4 e-tron -> 45,6
import,아우디,Audi,Q4 e-트론,Q4 e-tron,Q4 e-트론 (F4),,,45 프리미엄,45 프리미엄,,,Audi -> Q4 e-tron -> 45 프리미엄,10
import,아우디,Audi,Q4 e-트론,Q4 e-tron,Q4 e-트론 (F4),,,45 스포트백,45 스포트백,,,Audi -> Q4 e-tron -> 45 스포트백,3
import,아우디,Audi,Q4 e-트론,Q4 e-tron,Q4 e-트론 (F4),,,45 프리미엄 스포트백,45 프리미엄 스포트백,,,Audi -> Q4 e-tron -> 45 프리미엄 스포트백,8
import,아우디,Audi,Q6 e-트론,Q6 e-tron,Q6 e-트론 (GF),,,퍼포먼스,퍼포먼스,,,Audi -> Q6 e-tron -> 퍼포먼스,6
import,아우디,Audi,Q6 e-트론,Q6 e-tron,Q6 e-트론 (GF),,,퍼포먼스 프리미엄,퍼포먼스 프리미엄,,,Audi -> Q6 e-tron -> 퍼포먼스 프리미엄,4
import,아우디,Audi,Q6 e-트론,Q6 e-tron,Q6 e-트론 (GF),,,프리미엄 콰트로,프리미엄 콰트로,,,Audi -> Q6 e-tron -> 프리미엄 콰트로,5
import,아우디,Audi,Q8 e-트론,Q8 e-tron,Q8 e-트론 (GE),,,50 콰트로,50 콰트로,,,Audi -> Q8 e-tron -> 50 콰트로,1
import,아우디,Audi,Q8 e-트론,Q8 e-tron,Q8 e-트론 (GE),,,55 콰트로,55 콰트로,,,Audi -> Q8 e-tron -> 55 콰트로,5
import,아우디,Audi,Q8 e-트론,Q8 e-tron,Q8 e-트론 (GE),,,55 콰트로 프리미엄,55 콰트로 프리미엄,,,Audi -> Q8 e-tron -> 55 콰트로 프리미엄,4
import,아우디,Audi,Q8 e-트론,Q8 e-tron,Q8 e-트론 (GE),,,55 콰트로 스포트백,55 콰트로 스포트백,,,Audi -> Q8 e-tron -> 55 콰트로 스포트백,2
import,아우디,Audi,Q8 e-트론,Q8 e-tron,Q8 e-트론 (GE),,,55 콰트로 프리미엄 스포트백,55 콰트로 프리미엄 스포트백,,,Audi -> Q8 e-tron -> 55 콰트로 프리미엄 스포트백,1
import,아우디,Audi,SQ6 e-트론,SQ6 e-tron,SQ6 e-트론 (GF),,,콰트로,콰트로,,,Audi -> SQ6 e-tron -> 콰트로,0
import,아우디,Audi,SQ8 e-트론,SQ8 e-tron,SQ8 e-트론 (GE),,,콰트로 스포트백,콰트로 스포트백,,,Audi -> SQ8 e-tron -> 콰트로 스포트백,1
import,아우디,Audi,올로드 콰트로,Allroad Quattro,올로드 콰트로,,,2.0 TFSI,2.0 TFSI,,,Audi -> Allroad Quattro -> 2.0 TFSI,0
import,아우디,Audi,올로드 콰트로,Allroad Quattro,올로드 콰트로,,,2.7T,2.7T,C5,C5,Audi -> Allroad Quattro -> 2.7T -> C5,0
import,아우디,Audi,올로드 콰트로,Allroad Quattro,올로드 콰트로,,,2.7T,2.7T,C6,C6,Audi -> Allroad Quattro -> 2.7T -> C6,0
import,아우디,Audi,올로드 콰트로,Allroad Quattro,올로드 콰트로,,,2.7T,2.7T,C7,C7,Audi -> Allroad Quattro -> 2.7T -> C7,0
import,아우디,Audi,올로드 콰트로,Allroad Quattro,올로드 콰트로,,,2.5 TDI,2.5 TDI,C5,C5,Audi -> Allroad Quattro -> 2.5 TDI -> C5,0
import,아우디,Audi,올로드 콰트로,Allroad Quattro,올로드 콰트로,,,2.5 TDI,2.5 TDI,C6,C6,Audi -> Allroad Quattro -> 2.5 TDI -> C6,0
import,아우디,Audi,올로드 콰트로,Allroad Quattro,올로드 콰트로,,,2.5 TDI,2.5 TDI,C7,C7,Audi -> Allroad Quattro -> 2.5 TDI -> C7,0
import,아우디,Audi,기타,Others,기타,,,,,,,Audi -> Others,0
import,알파 로메오,Alfa Romeo,147,147,147,,,1.6,1.6,,,Alfa Romeo -> 147 -> 1.6,0
import,알파 로메오,Alfa Romeo,147,147,147,,,2.0,2.0,,,Alfa Romeo -> 147 -> 2.0,0
import,알파 로메오,Alfa Romeo,147,147,147,,,3.2,3.2,,,Alfa Romeo -> 147 -> 3.2,0
import,알파 로메오,Alfa Romeo,147,147,147,,,1.9 디젤,1.9 디젤,,,Alfa Romeo -> 147 -> 1.9 디젤,0
import,알파 로메오,Alfa Romeo,156,156,156,,,2.0,2.0,,,Alfa Romeo -> 156 -> 2.0,0
import,알파 로메오,Alfa Romeo,156,156,156,,,2.5,2.5,,,Alfa Romeo -> 156 -> 2.5,0
import,알파 로메오,Alfa Romeo,156,156,156,,,3.2,3.2,,,Alfa Romeo -> 156 -> 3.2,0
import,알파 로메오,Alfa Romeo,159,159,159,,,3.2,3.2,,,Alfa Romeo -> 159 -> 3.2,0
import,알파 로메오,Alfa Romeo,166,166,166,,,3.0,3.0,,,Alfa Romeo -> 166 -> 3.0,0
import,알파 로메오,Alfa Romeo,4C,4C,4C,,,1.7 쿠페,1.7 쿠페,,,Alfa Romeo -> 4C -> 1.7 쿠페,0
import,알파 로메오,Alfa Romeo,4C,4C,4C,,,1.7 스파이더,1.7 스파이더,,,Alfa Romeo -> 4C -> 1.7 스파이더,1
import,알파 로메오,Alfa Romeo,미토,Mito,미토,,,1.4,1.4,,,Alfa Romeo -> Mito -> 1.4,0
import,알파 로메오,Alfa Romeo,브레라,Brera,브레라,,,2.2,2.2,,,Alfa Romeo -> Brera -> 2.2,1
import,알파 로메오,Alfa Romeo,브레라,Brera,브레라,,,3.2,3.2,,,Alfa Romeo -> Brera -> 3.2,0
import,알파 로메오,Alfa Romeo,스파이더,Spyder,스파이더,,,2.0,2.0,,,Alfa Romeo -> Spyder -> 2.0,0
import,알파 로메오,Alfa Romeo,스파이더,Spyder,스파이더,,,3.0,3.0,,,Alfa Romeo -> Spyder -> 3.0,0
import,알파 로메오,Alfa Romeo,줄리아,Giulia,줄리아,,,2.0,2.0,,,Alfa Romeo -> Giulia -> 2.0,0
import,알파 로메오,Alfa Romeo,줄리아,Giulia,줄리아,,,2.9,2.9,,,Alfa Romeo -> Giulia -> 2.9,0
import,알파 로메오,Alfa Romeo,줄리에타,Giulietta,줄리에타,,,1.4,1.4,,,Alfa Romeo -> Giulietta -> 1.4,0
import,애스턴마틴,Astonmartin,DB7,DB7,DB7,,,3.2,3.2,1세대,1세대,Astonmartin -> DB7 -> 3.2 -> 1세대,0
import,애스턴마틴,Astonmartin,DB7,DB7,DB7,,,6.0 V12 빈티지,6.0 V12 빈티지,1세대,1세대,Astonmartin -> DB7 -> 6.0 V12 빈티지 -> 1세대,0
import,애스턴마틴,Astonmartin,DB9,DB9,DB9,,,6.0 V12 쿠페,6.0 V12 쿠페,1세대,1세대,Astonmartin -> DB9 -> 6.0 V12 쿠페 -> 1세대,1
import,애스턴마틴,Astonmartin,DB9,DB9,DB9,,,6.0 V12 볼란테,6.0 V12 볼란테,1세대,1세대,Astonmartin -> DB9 -> 6.0 V12 볼란테 -> 1세대,1
import,애스턴마틴,Astonmartin,DB11,DB11,DB11,,,4.0 V8 쿠페,4.0 V8 쿠페,,,Astonmartin -> DB11 -> 4.0 V8 쿠페,1
import,애스턴마틴,Astonmartin,DB11,DB11,DB11,,,4.0 V8 볼란테,4.0 V8 볼란테,,,Astonmartin -> DB11 -> 4.0 V8 볼란테,0
import,애스턴마틴,Astonmartin,DB11,DB11,DB11,,,5.2 V12 쿠페,5.2 V12 쿠페,,,Astonmartin -> DB11 -> 5.2 V12 쿠페,2
import,애스턴마틴,Astonmartin,DB11,DB11,DB11,,,5.2 V12 쿠페 AMR,5.2 V12 쿠페 AMR,,,Astonmartin -> DB11 -> 5.2 V12 쿠페 AMR,2
import,애스턴마틴,Astonmartin,DB12,DB12,DB12,,,4.0 V8 쿠페,4.0 V8 쿠페,,,Astonmartin -> DB12 -> 4.0 V8 쿠페,0
import,애스턴마틴,Astonmartin,DB12,DB12,DB12,,,4.0 V8 볼란테,4.0 V8 볼란테,,,Astonmartin -> DB12 -> 4.0 V8 볼란테,1
import,애스턴마틴,Astonmartin,DBS,DBS,DBS,,,5.2 슈퍼레제라 쿠페,5.2 슈퍼레제라 쿠페,2세대,2세대,Astonmartin -> DBS -> 5.2 슈퍼레제라 쿠페 -> 2세대,0
import,애스턴마틴,Astonmartin,DBS,DBS,DBS,,,5.2 슈퍼레제라 볼란테,5.2 슈퍼레제라 볼란테,2세대,2세대,Astonmartin -> DBS -> 5.2 슈퍼레제라 볼란테 -> 2세대,0
import,애스턴마틴,Astonmartin,DBS,DBS,DBS,,,5.2 GT 자가토,5.2 GT 자가토,,,Astonmartin -> DBS -> 5.2 GT 자가토,1
import,애스턴마틴,Astonmartin,DBS,DBS,DBS,,,6.0 V12 쿠페,6.0 V12 쿠페,1세대,1세대,Astonmartin -> DBS -> 6.0 V12 쿠페 -> 1세대,0
import,애스턴마틴,Astonmartin,DBS,DBS,DBS,,,6.0 V12 볼란테,6.0 V12 볼란테,1세대,1세대,Astonmartin -> DBS -> 6.0 V12 볼란테 -> 1세대,0
import,애스턴마틴,Astonmartin,DBX,DBX,DBX,,,4.0 V8,4.0 V8,,,Astonmartin -> DBX -> 4.0 V8,4
import,애스턴마틴,Astonmartin,DBX,DBX,DBX,,,4.0 V8 707,4.0 V8 707,,,Astonmartin -> DBX -> 4.0 V8 707,4
import,애스턴마틴,Astonmartin,라피드,Rapide,라피드,,,6.0 V12,6.0 V12,1세대,1세대,Astonmartin -> Rapide -> 6.0 V12 -> 1세대,1
import,애스턴마틴,Astonmartin,라피드,Rapide,라피드,,,6.0S V12,6.0S V12,1세대,1세대,Astonmartin -> Rapide -> 6.0S V12 -> 1세대,2
import,애스턴마틴,Astonmartin,밴티지,Vantage,밴티지 2세대,,,4.0 V8 쿠페,4.0 V8 쿠페,,,Astonmartin -> Vantage -> 4.0 V8 쿠페,15
import,애스턴마틴,Astonmartin,밴티지,Vantage,밴티지 2세대,,,4.0 V8 쿠페 F1 에디션,4.0 V8 쿠페 F1 에디션,,,Astonmartin -> Vantage -> 4.0 V8 쿠페 F1 에디션,0
import,애스턴마틴,Astonmartin,밴티지,Vantage,밴티지 2세대,,,4.0 V8 로드스터,4.0 V8 로드스터,,,Astonmartin -> Vantage -> 4.0 V8 로드스터,3
import,애스턴마틴,Astonmartin,밴티지,Vantage,밴티지 2세대,,,4.0 V8 로드스터 F1 에디션,4.0 V8 로드스터 F1 에디션,,,Astonmartin -> Vantage -> 4.0 V8 로드스터 F1 에디션,2
import,애스턴마틴,Astonmartin,밴티지,Vantage,밴티지 2세대,,,5.2 V12 파이널 에디션,5.2 V12 파이널 에디션,,,Astonmartin -> Vantage -> 5.2 V12 파이널 에디션,2
import,애스턴마틴,Astonmartin,밴티지,Vantage,V8 Vantage,,,4.3 V8 쿠페,4.3 V8 쿠페,1세대,1세대,Astonmartin -> Vantage -> 4.3 V8 쿠페 -> 1세대,0
import,애스턴마틴,Astonmartin,밴티지,Vantage,V8 Vantage,,,4.3 V8 로드스터,4.3 V8 로드스터,1세대,1세대,Astonmartin -> Vantage -> 4.3 V8 로드스터 -> 1세대,0
import,애스턴마틴,Astonmartin,밴티지,Vantage,V8 Vantage,,,4.7 V8 쿠페,4.7 V8 쿠페,1세대,1세대,Astonmartin -> Vantage -> 4.7 V8 쿠페 -> 1세대,0
import,애스턴마틴,Astonmartin,밴티지,Vantage,V8 Vantage,,,4.7S V8 쿠페,4.7S V8 쿠페,1세대,1세대,Astonmartin -> Vantage -> 4.7S V8 쿠페 -> 1세대,0
import,애스턴마틴,Astonmartin,밴티지,Vantage,V8 Vantage,,,4.7 GT V8 로드스터,4.7 GT V8 로드스터,,,Astonmartin -> Vantage -> 4.7 GT V8 로드스터,0
import,애스턴마틴,Astonmartin,밴티지,Vantage,V8 Vantage,,,4.7 V8 로드스터,4.7 V8 로드스터,1세대,1세대,Astonmartin -> Vantage -> 4.7 V8 로드스터 -> 1세대,0
import,애스턴마틴,Astonmartin,밴티지,Vantage,V8 Vantage,,,4.7S V8 로드스터,4.7S V8 로드스터,1세대,1세대,Astonmartin -> Vantage -> 4.7S V8 로드스터 -> 1세대,1
import,애스턴마틴,Astonmartin,밴티지,Vantage,V12 Vantage,,,6.0 V12 쿠페,6.0 V12 쿠페,1세대,1세대,Astonmartin -> Vantage -> 6.0 V12 쿠페 -> 1세대,0
import,애스턴마틴,Astonmartin,밴티지,Vantage,V12 Vantage,,,6.0S V12 쿠페,6.0S V12 쿠페,1세대,1세대,Astonmartin -> Vantage -> 6.0S V12 쿠페 -> 1세대,0
import,애스턴마틴,Astonmartin,밴티지,Vantage,V12 Vantage,,,6.0S V12 로드스터,6.0S V12 로드스터,1세대,1세대,Astonmartin -> Vantage -> 6.0S V12 로드스터 -> 1세대,0
import,애스턴마틴,Astonmartin,밴티지,Vantage,V12 Vantage,,,6.0 V12 AMR 쿠페,6.0 V12 AMR 쿠페,,,Astonmartin -> Vantage -> 6.0 V12 AMR 쿠페,0
import,애스턴마틴,Astonmartin,뱅퀴시,Vanquish,뱅퀴시,,,6.0 V12 쿠페,6.0 V12 쿠페,1세대,1세대,Astonmartin -> Vanquish -> 6.0 V12 쿠페 -> 1세대,0
